num_word,num_sentence,num_pos_words,num_neg_words,num_pos_followed_by_neg,first_person,second_person,third_person,num_proper_nouns,num_conjunctions,num_superlatives,num_hedges,num_boosts,num_numbers,num_quotes,num_consecutive_upper
164,5,1,1,0,2,0,4,2,7,0,6,0,1,0,0
181,5,1,3,2,10,0,11,10,8,0,11,0,1,0,1
123,4,4,0,0,1,0,8,6,1,0,2,0,4,1,0
145,6,0,0,0,2,0,9,14,7,0,14,1,1,1,1
107,7,4,6,4,5,0,0,13,3,0,0,0,5,1,1
143,4,3,5,3,4,0,5,10,4,0,6,2,3,1,1
229,7,6,2,2,2,0,8,33,7,0,12,0,0,0,1
142,8,2,0,1,2,0,6,17,5,1,6,2,0,1,1
170,5,5,0,1,0,0,6,21,5,1,2,2,0,1,1
196,8,0,2,1,4,1,10,18,3,0,7,3,0,0,1
441,26,0,0,2,17,0,19,62,15,1,22,2,4,1,1
180,5,2,1,0,1,0,4,26,6,0,7,0,2,1,1
799,20,5,2,2,7,0,13,71,20,2,20,4,4,0,1
598,23,0,1,4,5,0,22,44,18,2,30,3,13,1,1
42,2,0,1,1,0,0,1,2,0,0,1,1,0,0,1
68,3,0,1,0,2,0,1,9,3,0,2,0,2,1,1
484,26,7,0,2,13,0,20,36,16,4,11,2,19,1,1
76,5,1,1,1,1,0,5,18,2,0,6,0,1,1,1
191,6,1,0,1,4,0,11,14,7,1,8,0,1,1,1
186,5,1,1,0,4,0,8,10,9,0,8,2,0,0,0
73,4,1,0,0,0,0,1,11,3,0,1,0,1,1,0
699,40,5,11,1,6,2,43,79,22,2,28,3,6,1,2
171,4,2,1,2,1,3,3,14,3,0,15,0,1,1,0
191,8,1,1,1,2,0,11,19,5,0,9,2,1,0,1
193,6,0,0,1,9,0,7,23,7,0,3,0,6,0,1
97,5,0,0,0,2,0,3,13,2,0,3,0,1,1,1
91,4,1,0,0,2,0,0,21,3,0,1,1,0,1,1
760,26,3,7,2,14,3,21,35,13,2,38,7,3,1,1
652,27,4,5,2,16,4,21,56,20,1,26,3,6,1,1
166,4,0,1,2,1,0,0,8,7,1,5,1,0,1,1
126,5,0,1,1,2,0,5,13,4,0,5,2,0,1,2
149,4,1,4,1,2,0,7,15,3,0,3,4,3,1,2
544,27,2,5,0,7,5,19,62,16,1,20,4,4,1,1
118,5,1,1,0,2,0,2,16,0,0,6,0,3,1,1
135,4,0,0,0,4,0,0,6,3,0,2,1,0,0,0
532,18,0,1,1,4,0,6,23,19,0,14,5,17,0,1
103,4,0,0,0,0,0,1,16,5,0,2,0,11,1,1
104,4,0,0,2,3,0,8,12,2,0,5,0,2,1,1
801,37,10,7,9,30,1,24,97,23,1,24,3,4,1,1
212,5,0,0,0,8,0,1,11,6,0,10,2,2,0,1
164,4,5,0,0,1,1,3,13,2,4,12,1,4,0,1
713,29,4,0,1,20,0,17,40,21,0,61,3,4,1,1
681,26,1,4,5,6,2,36,35,19,1,17,6,4,1,1
176,6,1,1,1,1,1,5,4,2,0,9,3,0,0,0
566,19,2,8,7,13,2,20,26,13,4,32,6,1,0,1
761,35,3,0,3,17,2,42,39,25,1,28,4,6,1,1
537,16,1,3,1,7,0,19,23,16,3,25,6,1,0,0
184,5,0,1,2,2,0,6,7,5,0,12,2,0,0,0
548,23,3,0,0,10,4,12,29,10,0,32,3,12,1,1
161,5,0,0,0,0,0,3,7,5,0,4,0,3,0,0
167,6,3,0,0,2,0,1,18,4,0,3,0,2,1,1
503,23,5,1,4,7,1,8,53,14,0,15,3,10,1,1
705,24,1,1,3,3,0,18,55,20,1,26,4,14,1,1
89,3,0,0,0,2,0,3,14,0,0,1,0,4,0,0
145,4,0,0,1,0,7,2,7,3,0,10,2,0,1,1
215,5,1,1,1,1,0,5,8,2,0,11,1,1,0,0
213,5,1,3,1,1,0,7,8,8,1,5,2,0,0,0
491,15,6,1,1,9,0,10,18,16,1,16,3,3,1,1
583,23,5,1,0,7,0,10,46,13,0,20,1,6,1,1
744,26,3,22,5,15,1,26,37,22,0,31,2,9,1,1
744,26,3,22,5,15,1,26,37,22,0,31,2,9,1,1
650,19,2,14,5,13,1,21,17,18,0,45,12,1,0,1
143,6,1,0,0,2,1,5,7,1,0,8,1,0,0,0
145,5,0,3,0,2,0,4,6,5,0,17,4,1,0,1
81,3,0,0,0,0,1,0,13,1,0,0,0,2,1,1
207,5,2,0,0,7,0,5,7,7,0,11,0,2,0,1
511,21,5,4,3,4,10,15,27,18,2,31,4,1,0,0
189,6,2,0,1,1,0,3,7,9,0,6,2,0,0,1
163,4,2,0,0,1,0,5,11,5,0,8,0,4,1,1
170,4,0,2,0,3,0,0,13,6,0,9,3,2,1,1
681,20,4,3,2,11,0,21,14,20,2,21,7,5,0,1
540,19,1,0,1,14,2,11,12,17,1,36,6,2,0,1
539,16,6,0,0,12,0,21,28,14,2,15,6,2,1,1
747,25,9,4,1,16,4,37,47,25,1,32,5,6,0,1
211,6,1,0,1,3,0,3,24,6,0,11,2,3,0,1
189,4,3,0,1,2,0,0,6,5,0,8,1,1,0,1
160,6,0,0,2,2,0,4,18,6,0,7,0,1,0,1
690,29,2,1,2,16,0,26,30,21,2,41,2,9,1,1
193,5,0,2,0,1,0,3,15,6,0,10,0,3,0,0
138,5,0,1,3,1,0,0,15,5,1,3,1,2,1,0
400,13,2,4,4,7,1,9,49,11,0,16,3,2,1,1
157,5,0,1,1,2,0,6,13,4,0,6,2,0,0,0
169,5,3,0,0,0,0,2,11,9,0,5,1,2,0,1
168,4,0,1,0,1,0,4,11,4,0,5,2,0,0,0
500,29,4,1,0,5,0,13,69,8,0,13,0,6,1,1
97,5,0,1,1,2,0,8,18,2,0,4,1,1,1,2
82,4,0,0,0,1,0,4,13,2,0,4,0,0,1,0
292,9,1,1,2,1,0,13,21,5,0,10,1,4,1,1
63,4,0,0,0,0,0,1,19,1,0,2,0,2,1,0
161,5,0,0,1,0,0,5,11,3,1,1,0,4,1,1
92,5,1,0,0,3,1,3,9,1,0,2,0,6,1,1
599,25,3,4,6,10,0,30,63,16,1,7,3,2,0,1
118,4,1,0,0,0,0,3,3,3,1,2,0,1,0,0
862,42,12,14,9,28,3,23,101,30,0,21,8,7,1,1
665,29,8,2,0,17,2,37,46,33,2,46,4,4,1,1
167,5,4,0,1,1,1,5,13,3,0,7,1,1,1,1
667,25,18,1,1,4,4,20,59,17,0,31,3,24,1,1
148,5,0,0,0,3,0,5,15,7,0,3,1,2,1,2
693,18,6,0,4,9,0,34,29,17,1,21,2,8,0,1
131,6,1,0,0,4,0,2,14,5,1,2,0,1,0,1
80,5,0,0,0,3,2,2,13,2,0,7,1,2,1,1
779,22,4,4,2,11,0,26,124,25,2,27,1,24,1,1
111,4,3,2,1,3,0,9,7,8,0,3,2,0,1,1
72,3,0,0,1,0,0,1,12,2,1,1,1,0,1,0
152,5,2,0,0,4,0,6,8,6,0,5,1,0,1,1
629,25,2,5,4,5,0,26,34,23,1,18,1,5,1,1
167,6,0,1,0,4,1,5,3,8,1,5,1,0,0,1
157,4,0,3,0,0,0,2,17,5,0,5,0,3,1,1
139,6,0,0,0,9,0,7,10,2,0,6,0,5,1,1
167,5,3,1,1,0,0,2,17,8,0,6,0,9,1,0
187,8,2,9,2,2,3,2,18,8,0,3,3,2,0,1
117,5,1,0,0,5,4,8,13,3,0,4,0,0,1,1
470,17,1,9,5,8,3,18,59,14,2,13,1,5,1,1
749,38,5,3,0,29,10,15,79,29,6,36,6,6,1,1
136,6,0,2,1,2,1,11,9,4,0,10,1,0,1,1
892,55,3,9,2,40,5,33,47,26,0,40,4,16,1,1
564,29,4,1,1,27,7,30,42,21,0,19,2,4,1,1
662,47,1,2,2,21,1,51,31,19,0,20,4,9,1,1
137,5,0,0,0,2,0,7,22,6,0,5,0,1,1,0
572,24,6,0,2,11,0,16,34,16,0,21,1,9,1,2
185,5,2,2,1,11,0,5,9,4,1,7,2,0,0,1
629,29,13,1,7,34,3,23,61,22,3,19,6,13,1,1
160,4,3,3,2,2,1,12,20,3,0,8,0,0,1,0
143,5,1,1,0,2,0,7,19,4,0,3,0,1,1,2
182,5,0,1,0,3,0,5,11,3,0,5,0,1,0,0
154,4,7,1,4,3,0,3,8,8,2,2,1,2,0,0
155,4,1,0,0,1,0,2,20,2,0,5,6,2,1,1
163,7,3,0,2,2,2,9,10,4,0,8,2,5,0,1
592,31,3,6,5,23,2,28,38,16,3,28,2,11,1,1
92,6,0,1,0,2,1,4,11,0,0,3,0,1,1,1
84,3,0,0,0,0,0,1,11,1,1,2,1,1,1,0
507,27,5,0,4,11,27,16,35,12,1,19,4,1,1,1
97,5,2,2,1,1,0,0,10,2,0,1,2,1,1,0
136,5,0,0,0,3,0,15,10,3,0,2,0,1,0,1
686,40,12,3,3,12,0,29,66,29,2,17,1,12,1,1
135,5,1,1,0,0,0,5,19,2,0,0,0,4,1,0
155,5,1,0,0,4,0,6,16,8,1,4,2,4,1,1
711,31,3,4,2,30,7,23,52,21,5,41,3,7,1,1
140,6,5,0,0,3,11,3,1,4,1,2,4,0,0,1
621,33,9,2,0,14,0,23,34,18,3,16,4,0,1,1
195,5,1,2,0,5,0,16,6,5,0,10,1,1,0,1
94,4,1,0,0,1,0,1,8,1,0,2,0,4,1,1
132,4,1,2,1,1,0,6,25,2,0,3,1,2,1,1
139,5,0,1,0,2,1,7,21,4,0,5,1,0,1,1
102,6,0,1,0,0,0,6,22,2,0,3,0,1,1,2
662,15,1,0,0,2,14,13,17,18,0,23,4,20,0,1
617,21,3,1,2,6,0,20,48,17,1,15,7,5,1,1
108,6,0,1,0,2,0,4,20,2,0,7,0,2,1,1
85,5,0,0,0,2,2,2,12,2,0,7,2,0,1,1
477,20,0,2,2,13,2,29,48,12,0,22,1,2,1,1
673,34,2,7,4,21,20,16,84,18,0,23,1,11,1,1
673,25,5,3,4,19,2,25,51,24,3,34,7,9,0,1
106,4,0,0,0,1,0,3,15,4,0,5,2,0,1,1
677,22,1,13,6,16,2,48,39,26,0,25,3,3,0,1
173,6,1,0,0,3,1,4,18,5,0,13,1,1,0,1
908,27,6,2,4,6,2,38,83,29,2,21,3,5,0,1
581,31,2,11,6,5,3,8,79,14,0,14,6,8,1,1
845,39,10,8,6,27,10,23,131,23,0,30,7,13,1,1
144,6,1,0,0,3,0,9,24,0,1,7,2,0,1,1
713,25,2,10,3,8,6,50,34,27,1,23,5,7,1,1
153,7,0,0,0,0,1,7,8,2,0,5,2,1,0,0
194,7,3,2,1,7,0,3,28,7,3,6,0,3,0,1
119,5,1,1,0,1,1,6,18,3,0,3,1,2,1,0
188,6,1,1,1,2,1,7,11,5,0,12,0,0,0,1
889,45,5,2,3,26,3,24,53,27,3,40,4,8,1,1
154,7,0,0,2,3,1,4,27,5,0,5,0,0,0,1
126,5,1,4,0,0,1,3,16,5,0,5,2,7,0,0
186,5,0,1,0,0,0,12,8,11,0,4,2,1,1,0
738,34,6,6,2,19,7,51,53,25,0,33,9,24,1,1
183,5,1,0,0,0,0,1,13,7,0,5,2,0,0,0
642,18,1,7,3,6,1,26,34,21,3,37,4,7,0,1
83,3,1,1,0,0,2,7,6,3,0,3,2,1,1,0
182,4,0,1,0,0,0,14,10,5,0,7,1,1,0,0
77,4,0,0,0,1,1,7,14,1,2,4,1,1,1,2
179,5,0,2,2,7,0,10,5,6,0,6,5,1,0,1
146,4,1,0,1,8,2,1,18,6,0,4,2,0,1,1
67,4,1,0,0,3,1,2,13,0,1,5,0,2,1,1
625,38,4,2,0,31,13,27,41,13,1,23,4,9,1,1
726,28,14,2,4,32,0,36,43,25,0,41,7,7,1,1
144,3,4,0,0,0,0,6,12,4,1,2,0,1,0,1
149,4,1,0,0,3,0,1,27,2,0,5,5,2,1,0
314,17,4,0,0,10,10,5,32,2,1,5,3,6,1,1
655,35,3,1,1,22,3,26,91,26,2,31,3,2,1,1
893,52,8,7,3,2,1,42,80,27,4,19,2,14,1,1
96,5,0,1,0,1,0,5,8,3,0,1,0,2,1,0
156,6,0,2,0,3,0,7,23,2,1,1,0,5,1,1
625,40,11,1,2,10,5,16,109,15,4,13,3,17,1,1
599,21,5,0,2,13,0,11,62,20,2,28,1,15,1,1
121,6,0,1,1,5,0,3,20,2,0,5,0,2,1,1
946,53,3,1,7,30,6,93,68,33,0,36,7,13,1,1
704,47,0,3,1,26,0,45,85,14,0,35,6,2,1,1
98,3,0,3,3,2,2,1,11,3,0,0,1,2,1,1
544,14,5,0,2,10,1,18,17,10,1,24,7,2,0,1
680,23,4,0,1,6,3,17,78,21,0,13,1,10,1,1
633,27,9,1,4,11,3,16,62,22,0,24,5,10,1,1
127,4,0,1,2,2,0,4,12,6,0,3,0,6,1,1
199,5,1,1,3,0,0,6,16,4,1,7,1,2,0,1
78,4,0,0,2,1,0,2,23,1,0,1,1,2,1,1
71,4,0,1,0,4,0,3,19,2,0,3,0,0,1,1
175,4,1,3,1,3,0,6,21,4,0,3,2,4,1,1
91,9,0,0,0,1,0,3,24,2,0,7,1,5,1,1
69,4,0,0,0,2,0,1,9,1,0,1,0,5,1,1
114,4,0,3,1,0,0,1,8,4,0,1,0,2,1,1
133,5,1,2,0,2,0,6,19,2,0,5,1,0,1,1
87,3,0,1,0,1,0,2,8,2,0,0,1,0,1,1
140,4,0,1,1,0,0,6,16,6,0,4,1,0,1,1
810,34,4,5,5,7,4,46,128,28,1,25,4,17,1,1
146,4,3,0,0,0,0,9,14,4,3,7,1,1,1,1
158,5,1,1,1,1,0,5,12,2,0,4,0,1,1,1
137,5,1,0,1,7,0,2,23,1,0,2,0,2,1,1
173,5,1,2,0,3,0,11,17,5,2,6,2,0,0,1
162,7,0,0,1,5,0,13,19,6,0,17,2,0,0,1
122,4,1,0,0,1,5,6,14,4,1,2,2,0,1,1
604,31,7,1,0,16,14,21,55,22,0,14,5,1,1,1
125,9,0,0,0,3,0,5,8,2,0,5,0,4,1,0
109,4,1,0,0,4,0,4,20,3,0,6,1,0,1,1
116,7,0,0,0,4,0,6,13,6,0,3,1,2,1,0
113,6,0,2,3,2,1,7,14,5,1,5,0,3,0,1
81,4,0,0,0,1,1,4,20,3,0,1,0,5,1,0
95,5,1,0,0,0,0,2,8,3,1,1,0,0,1,0
197,6,1,2,1,9,0,12,5,6,0,14,4,1,0,1
69,7,0,0,0,2,1,2,9,5,0,4,0,1,1,1
92,5,0,0,0,2,0,4,16,1,0,3,0,1,1,1
735,30,6,2,3,18,8,41,52,26,2,33,6,6,1,1
119,4,0,0,0,5,0,4,7,6,0,5,0,1,1,1
174,5,5,0,0,3,0,11,7,7,0,8,4,3,0,1
155,9,4,0,0,6,2,3,18,5,1,4,2,0,1,1
775,26,3,4,7,18,1,18,118,27,2,26,7,11,1,1
276,14,6,1,2,2,0,8,32,9,0,8,1,3,1,1
518,33,10,18,6,10,1,21,77,19,1,15,6,7,0,2
918,36,3,22,2,40,0,61,29,27,2,46,11,11,0,1
161,5,3,4,0,2,0,2,5,5,1,7,0,1,0,1
135,6,0,3,0,3,3,8,14,5,0,7,1,5,1,1
635,22,3,6,2,15,8,34,31,26,2,28,2,5,0,1
665,25,1,8,4,16,0,13,92,37,1,26,2,7,1,1
163,4,1,1,3,1,0,8,12,12,0,8,2,14,0,1
770,48,6,32,8,37,4,24,87,27,1,27,1,3,1,1
137,7,0,0,1,6,1,9,18,6,0,5,1,0,0,1
171,5,2,3,1,8,0,8,19,5,1,9,0,1,1,1
828,32,8,5,7,10,6,32,73,31,3,26,5,14,1,2
1006,51,10,6,2,26,0,40,81,35,3,27,4,12,1,2
152,4,1,1,0,0,8,4,13,5,0,2,2,2,0,1
680,22,5,1,6,17,0,36,23,28,0,18,2,2,0,1
601,21,1,9,6,20,3,49,19,20,1,29,7,1,0,1
67,7,1,0,1,1,0,0,12,2,0,3,0,1,1,0
123,5,8,0,1,1,0,5,33,5,0,5,1,2,1,1
146,5,3,0,0,4,2,8,15,8,0,6,0,1,1,0
130,8,3,0,0,2,2,6,12,1,0,6,3,2,0,1
136,5,2,3,1,6,0,4,5,2,0,8,1,0,1,1
71,7,0,0,0,3,1,3,13,2,0,3,1,1,1,1
114,6,0,0,0,0,0,1,16,2,0,5,0,2,1,1
252,6,2,0,2,0,0,11,38,6,0,6,1,3,0,1
103,6,0,1,2,0,0,4,12,3,0,3,1,3,0,1
755,41,8,6,6,7,4,42,97,26,1,41,6,4,1,1
777,27,4,6,2,26,1,42,40,27,3,42,4,3,1,1
535,26,13,5,0,9,3,23,28,25,2,32,5,3,0,1
620,18,8,2,0,33,0,37,19,15,1,27,2,3,1,1
131,3,0,2,0,1,0,0,14,3,0,1,2,1,1,0
212,8,0,2,1,2,1,10,29,6,0,5,1,3,0,1
87,4,0,1,1,2,0,3,13,4,0,2,0,1,1,1
123,4,2,0,0,3,0,3,12,4,0,3,0,0,1,1
465,23,3,2,1,14,3,4,32,9,1,13,1,3,1,1
560,31,10,12,5,5,0,35,55,15,2,12,3,2,0,1
541,31,11,8,7,7,1,34,48,19,2,13,5,2,1,1
646,30,6,12,2,14,3,10,107,8,0,20,2,22,1,1
80,6,0,2,0,2,0,3,12,1,0,4,0,0,1,1
149,6,0,4,0,1,3,5,8,4,1,8,4,2,1,1
614,25,0,2,0,15,2,37,51,16,0,27,6,7,1,1
136,6,0,1,1,1,3,11,10,4,0,1,0,1,0,0
183,7,1,1,0,5,2,8,13,9,0,5,3,0,0,1
143,5,1,3,1,4,0,3,4,6,0,10,1,4,1,1
166,9,1,0,2,5,0,18,15,7,0,3,1,1,1,1
147,6,1,1,0,0,0,3,19,5,1,5,0,2,1,1
102,6,2,1,0,0,5,2,13,3,0,1,0,0,1,1
102,6,2,1,0,0,5,2,13,3,0,1,0,0,1,1
184,6,1,0,0,7,0,9,15,2,0,11,2,1,1,1
123,5,0,1,2,9,0,4,15,4,0,4,1,0,1,1
617,21,8,1,2,20,0,20,34,14,0,28,9,6,1,1
662,28,2,1,2,11,4,29,44,20,1,21,2,14,1,1
165,4,1,0,0,5,0,2,10,5,0,6,0,1,0,1
744,34,7,1,5,4,4,50,57,21,2,22,7,12,1,2
126,7,0,0,0,4,0,6,8,2,0,8,1,0,0,1
822,28,3,5,1,29,0,23,63,18,2,41,3,17,1,1
128,5,0,0,0,1,2,3,20,3,0,1,0,1,1,1
151,4,1,1,0,0,0,8,13,5,1,4,0,3,1,1
132,4,0,0,0,1,3,2,8,3,0,1,1,1,1,1
94,5,3,0,0,4,0,3,13,1,0,2,0,2,1,1
83,4,0,5,1,1,0,2,9,1,1,2,1,1,1,1
88,3,1,1,0,0,0,4,22,0,0,2,1,0,1,0
89,5,1,1,0,1,0,2,7,1,0,5,0,1,1,0
83,4,0,0,0,4,1,1,12,2,0,1,0,3,1,1
137,5,1,1,0,7,0,4,11,6,1,4,0,1,0,1
117,5,1,0,0,2,0,5,23,3,0,3,1,0,1,1
131,4,1,0,1,3,0,7,22,3,0,1,1,1,1,1
89,4,0,0,0,2,1,7,10,0,0,4,0,5,1,1
243,5,0,3,0,5,1,4,13,6,3,26,3,0,0,1
617,26,8,7,3,5,2,25,36,23,0,20,4,2,1,1
329,27,8,1,0,16,7,9,45,16,1,23,4,5,1,1
162,11,2,0,0,10,2,8,12,7,0,10,2,0,1,1
314,12,0,0,0,20,4,10,20,15,1,7,1,5,0,1
381,23,2,4,1,13,1,24,25,11,1,18,2,2,1,1
408,25,2,2,2,40,1,15,21,20,1,14,4,0,0,1
463,28,4,4,1,47,1,14,20,18,0,25,1,4,1,1
196,16,5,0,1,11,0,4,14,7,0,12,0,4,1,1
383,20,6,3,0,31,3,7,19,10,3,20,2,10,1,1
362,21,4,5,2,27,10,14,16,17,3,26,4,9,0,1
442,31,1,0,2,36,6,13,35,11,1,19,4,3,1,1
132,4,0,1,0,2,5,5,7,4,1,6,0,2,1,1
939,42,8,1,4,17,0,53,97,36,2,23,6,18,1,1
101,4,0,0,0,2,0,1,10,1,0,3,1,2,1,1
103,4,2,4,0,1,1,3,21,4,1,2,1,0,1,1
164,8,0,1,0,1,1,15,10,6,0,12,1,0,1,0
828,31,13,2,3,26,1,63,48,28,2,31,4,7,1,1
153,5,0,0,0,3,1,5,11,4,0,1,1,1,0,0
610,29,2,7,2,4,0,29,97,20,0,10,1,9,1,1
632,19,9,1,2,14,0,30,22,19,2,26,5,7,0,1
87,6,0,0,0,2,1,2,8,2,0,3,0,0,1,0
613,37,2,0,2,11,4,29,11,19,1,22,4,2,1,2
95,4,0,0,1,4,0,3,19,3,0,2,0,0,1,1
705,35,2,2,0,8,5,33,68,22,0,19,4,16,1,1
97,5,3,0,0,3,0,3,4,3,0,3,0,0,1,0
166,5,1,0,0,1,0,6,10,4,0,1,0,1,0,0
175,5,1,1,0,1,0,3,13,7,1,2,1,1,0,0
135,4,1,4,4,0,4,5,1,9,0,8,1,0,0,0
117,6,0,2,1,0,3,5,2,1,2,4,0,1,0,0
99,4,0,4,1,0,0,2,10,0,0,4,1,5,0,1
519,22,2,10,5,7,0,18,33,12,0,26,2,4,1,1
635,20,2,12,9,17,0,46,37,20,1,22,5,5,1,1
132,6,0,4,1,5,0,5,11,3,0,2,0,0,1,1
138,8,1,2,1,2,0,2,16,3,0,3,0,0,0,1
625,22,2,9,9,3,0,28,58,16,0,26,5,9,1,1
646,33,3,2,1,13,6,27,50,23,2,24,1,11,1,1
142,5,1,1,2,6,2,8,11,1,0,16,5,0,0,1
936,56,1,2,2,18,15,29,63,32,2,43,9,15,1,1
223,7,2,2,1,5,1,4,13,9,0,4,2,2,0,1
125,5,0,3,1,0,0,8,10,4,0,5,2,0,0,0
615,31,9,0,1,21,4,22,84,9,0,15,4,9,1,1
808,46,7,0,0,51,1,27,50,26,1,42,5,6,1,1
168,5,0,0,0,1,0,0,12,6,0,7,0,4,0,1
185,7,2,2,1,3,0,7,20,6,0,7,0,4,1,1
42,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
45,2,1,1,0,0,0,2,3,0,0,3,0,0,0,0
43,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0
41,2,0,1,1,0,0,0,2,1,0,4,0,0,0,0
40,2,0,0,2,0,1,3,0,1,0,3,0,0,0,1
41,3,0,0,0,0,0,3,6,0,0,3,0,2,0,2
33,2,0,1,0,0,0,1,5,0,0,3,0,0,0,1
31,2,0,3,0,0,0,3,1,0,0,0,0,0,0,0
30,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0
29,2,0,0,0,0,0,3,2,1,0,2,0,0,0,0
23,2,0,0,0,0,0,1,3,1,0,4,0,0,0,1
69,3,0,0,0,0,1,0,2,1,0,5,0,1,1,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,37,4,49,8,7,4,14,82,18,2,31,2,7,1,1
44,2,0,0,1,0,0,0,3,0,0,1,0,1,0,1
33,2,0,1,0,1,0,1,5,0,0,2,0,0,0,0
58,3,0,0,0,6,0,3,6,2,0,1,0,1,1,0
151,6,0,0,1,3,4,9,4,4,1,10,0,0,1,1
636,23,6,7,2,19,1,31,31,26,0,25,4,6,1,1
145,5,0,1,1,8,0,7,12,2,0,4,1,2,1,1
672,26,5,1,1,7,0,15,69,17,1,14,1,8,1,1
610,25,2,1,0,12,3,19,50,28,3,25,3,5,1,1
85,4,1,1,0,0,0,5,16,2,0,3,0,1,1,0
170,6,2,0,2,5,0,7,8,4,0,10,1,1,0,1
167,4,5,1,1,3,2,1,14,3,0,4,3,6,0,1
224,5,0,0,0,1,3,2,23,9,0,10,2,3,0,0
184,7,1,1,0,12,1,6,10,7,0,8,0,2,0,1
183,5,0,0,1,2,0,13,7,3,1,10,0,2,0,1
207,5,0,1,1,3,0,14,16,9,1,5,1,2,0,1
74,4,0,1,1,2,0,3,8,1,0,2,0,1,1,1
128,5,1,0,0,9,0,4,18,5,0,2,0,5,1,1
166,5,2,1,1,0,0,3,29,5,0,3,1,1,1,1
582,27,5,4,0,6,2,33,69,38,2,30,2,3,1,1
152,6,1,1,1,1,0,5,10,2,0,3,0,3,0,0
167,5,0,3,1,3,0,13,4,5,0,5,0,0,0,1
535,24,3,7,2,6,0,9,51,12,1,16,3,15,1,1
215,9,1,3,2,4,1,7,17,8,1,9,3,6,0,1
104,4,0,0,0,2,0,1,14,5,0,7,1,5,1,1
696,26,4,1,1,13,0,31,43,31,5,22,3,9,1,1
204,5,0,0,1,5,1,8,8,3,1,5,1,3,1,0
165,4,1,4,2,3,0,5,20,7,0,6,2,1,0,0
139,5,0,1,1,1,0,12,7,0,0,4,1,2,1,1
33,2,0,0,0,0,3,1,0,1,0,2,0,1,0,1
141,7,1,1,1,1,0,5,25,7,0,2,2,4,1,0
96,4,0,1,0,3,3,5,11,3,0,1,0,0,1,1
330,13,4,1,0,3,3,17,5,22,0,16,1,3,0,0
126,5,0,0,0,0,0,5,5,2,0,4,1,1,1,0
525,31,0,8,4,7,1,24,41,18,0,18,0,7,1,1
89,5,0,0,0,2,4,3,13,3,0,1,1,0,1,0
160,6,1,3,3,0,0,4,17,1,0,2,0,7,0,1
379,18,5,3,1,11,0,6,76,9,0,7,2,11,1,1
212,6,4,0,0,6,1,10,10,11,0,14,1,2,0,1
122,5,1,0,1,3,0,9,11,3,1,4,1,2,0,1
175,6,2,1,0,3,0,6,8,4,1,10,0,3,0,1
146,5,1,0,1,5,1,6,17,4,0,7,2,1,0,1
97,7,2,0,2,3,1,1,21,3,0,1,1,0,1,1
492,28,4,6,3,18,0,23,25,15,1,21,2,4,0,1
176,7,0,3,1,0,1,9,8,6,0,3,2,2,0,1
779,23,3,4,2,3,3,53,39,16,2,30,5,20,0,1
66,4,0,0,0,1,0,0,9,0,0,5,0,3,1,1
544,26,4,6,4,6,1,13,104,8,0,14,1,15,1,1
545,26,4,6,4,6,1,13,102,8,0,14,1,15,1,1
82,1,3,0,0,0,2,4,12,0,1,3,1,3,0,1
82,1,3,0,0,0,2,4,12,0,1,3,1,3,0,1
172,7,1,1,1,5,0,4,14,5,1,4,1,1,0,1
100,3,1,1,0,1,0,6,12,2,0,1,0,0,1,1
84,4,2,0,0,1,0,4,33,3,1,0,0,0,1,1
615,27,2,1,2,18,2,48,49,20,0,22,6,1,1,1
841,42,8,10,8,15,6,32,116,23,1,27,5,14,1,3
648,37,1,12,1,9,1,37,93,18,0,28,2,6,1,1
701,31,2,3,1,20,1,16,51,28,2,13,3,9,1,2
667,17,7,2,0,9,4,26,36,21,3,31,5,6,0,1
592,20,1,9,5,11,4,33,48,14,3,13,2,5,0,1
719,42,5,6,1,24,8,10,84,23,0,15,6,8,1,1
885,53,6,4,4,53,7,31,51,21,1,26,5,17,1,1
57,3,0,0,0,0,0,2,5,0,0,1,0,0,1,0
435,19,2,1,3,12,1,20,35,11,1,10,2,7,1,1
140,5,3,0,0,2,0,7,21,4,0,3,1,0,1,1
74,3,0,0,0,1,0,4,22,0,0,4,0,0,1,0
765,29,1,5,3,7,0,20,86,28,3,14,3,14,1,1
125,6,0,0,0,6,0,4,6,3,0,5,1,4,1,1
170,7,1,1,0,0,1,4,14,7,1,7,2,1,0,0
117,5,1,2,2,3,0,5,5,2,1,3,0,2,0,1
72,4,0,0,0,1,0,2,6,2,0,0,0,2,1,1
62,4,0,2,1,1,0,0,9,2,0,0,0,1,1,1
114,5,1,2,0,0,0,10,11,4,1,2,0,4,1,1
586,21,1,1,2,20,4,21,62,23,0,23,4,6,1,1
111,5,1,0,0,1,3,2,6,7,0,5,0,0,1,1
732,40,8,2,3,19,1,19,93,23,0,35,3,8,1,1
642,32,2,2,1,12,2,28,58,21,2,18,1,7,1,1
110,6,0,2,0,6,0,0,15,1,0,8,0,4,1,1
72,4,0,0,0,2,0,3,7,2,0,0,0,0,1,0
75,4,0,0,1,0,0,2,10,0,0,2,0,2,1,0
131,4,0,0,0,0,0,1,20,8,0,0,1,1,1,0
